frame,thread_id,particles_processed,time_spent_ms,migrations_sent,migrations_received,insertions,removals,subdivisions,merges
156,0,427,0.116,1,0,427,0,0,0
156,1,0,0.000,0,0,0,0,0,0
156,2,0,0.000,0,0,0,0,0,0
156,3,0,0.000,0,0,0,0,0,0
157,0,427,0.104,0,0,427,0,0,0
157,1,0,0.000,0,0,0,0,0,0
157,2,26,0.110,0,0,26,0,0,0
157,3,0,0.000,0,0,0,0,0,0
158,0,426,0.104,1,0,426,0,0,0
158,1,0,0.000,0,0,0,0,0,0
158,2,26,0.103,0,0,26,0,0,0
158,3,0,0.000,0,0,0,0,0,0
159,0,426,1.033,0,0,426,0,0,0
159,1,0,0.000,0,0,0,0,0,0
159,2,26,1.038,0,0,26,0,0,0
159,3,0,0.000,0,0,0,0,0,0
160,0,426,0.110,0,0,426,0,0,0
160,1,0,0.000,0,0,0,0,0,0
160,2,0,0.000,1,0,0,0,0,0
160,3,0,0.000,0,0,0,0,0,0
161,0,424,0.110,2,0,424,0,0,0
161,1,0,0.000,0,0,0,0,0,0
161,2,25,0.123,1,0,25,0,0,0
161,3,0,0.000,0,0,0,0,0,0
162,0,424,0.109,0,0,424,0,0,0
162,1,0,0.000,1,0,0,0,0,0
162,2,0,0.000,0,0,0,0,0,0
162,3,0,0.000,0,0,0,0,0,0
163,0,0,0.000,0,0,0,0,0,0
163,1,0,0.000,0,0,0,0,0,0
163,2,25,0.142,0,0,25,0,0,0
163,3,27,0.141,0,0,27,0,0,0
164,0,423,0.283,0,0,423,0,0,0
164,1,0,0.000,0,0,0,0,0,0
164,2,25,0.271,0,0,25,0,0,0
164,3,27,0.274,0,0,27,0,0,0
165,0,422,0.102,1,0,422,0,0,0
165,1,0,0.000,0,0,0,0,0,0
165,2,0,0.000,0,0,0,0,0,0
165,3,27,0.113,0,0,27,0,0,0
166,0,421,0.101,1,0,421,0,0,0
166,1,0,0.000,0,0,0,0,0,0
166,2,0,0.000,0,0,0,0,0,0
166,3,0,0.000,0,0,0,0,0,0
167,0,422,0.197,0,0,422,0,0,0
167,1,0,0.000,0,0,0,0,0,0
167,2,25,0.208,0,0,25,0,0,0
167,3,0,0.000,0,0,0,0,0,0
168,0,420,0.100,2,0,420,0,0,0
168,1,0,0.000,0,0,0,0,0,0
168,2,0,0.000,0,0,0,0,0,0
168,3,0,0.000,0,0,0,0,0,0
169,0,420,0.231,0,0,420,0,0,0
169,1,0,0.000,0,0,0,0,0,0
169,2,25,0.212,0,0,25,0,0,0
169,3,27,0.221,0,0,27,0,0,0
170,0,420,0.089,0,0,420,0,0,0
170,1,0,0.000,0,0,0,0,0,0
170,2,25,0.095,0,0,25,0,0,0
170,3,27,0.084,0,0,27,0,0,0
171,0,420,0.100,0,0,420,0,0,0
171,1,0,0.000,0,0,0,0,0,0
171,2,25,0.103,0,0,25,0,0,0
171,3,27,0.112,0,0,27,0,0,0
172,0,420,0.097,0,0,420,0,0,0
172,1,0,0.000,0,0,0,0,0,0
172,2,25,0.099,0,0,25,0,0,0
172,3,27,0.105,0,0,27,0,0,0
173,0,420,0.203,0,0,420,0,0,0
173,1,0,0.000,0,0,0,0,0,0
173,2,0,0.000,0,0,0,0,0,0
173,3,0,0.000,0,0,0,0,0,0
174,0,420,0.137,0,0,420,0,0,0
174,1,0,0.000,0,0,0,0,0,0
174,2,25,0.161,0,0,25,0,0,0
174,3,27,0.141,0,0,27,0,0,0
175,0,420,0.121,0,0,420,0,0,0
175,1,0,0.000,0,0,0,0,0,0
175,2,0,0.000,0,0,0,0,0,0
175,3,27,0.139,0,0,27,0,0,0
176,0,420,0.197,0,0,420,0,0,0
176,1,0,0.000,0,0,0,0,0,0
176,2,0,0.000,1,0,0,0,0,0
176,3,27,0.209,0,0,27,0,0,0
177,0,419,0.110,1,0,419,0,0,0
177,1,0,0.000,0,0,0,0,0,0
177,2,0,0.000,0,0,0,0,0,0
177,3,29,0.119,0,1,29,0,0,0
178,0,419,0.187,0,0,419,0,0,0
178,1,0,0.000,0,0,0,0,0,0
178,2,0,0.000,0,0,0,0,0,0
178,3,28,0.195,0,0,28,0,0,0
179,0,419,0.104,0,0,419,0,0,0
179,1,29,0.117,0,0,29,0,0,0
179,2,0,0.000,0,0,0,0,0,0
179,3,28,0.115,0,0,28,0,0,0
180,0,419,0.176,0,0,419,0,0,0
180,1,0,0.000,0,0,0,0,0,0
180,2,0,0.000,0,0,0,0,0,0
180,3,28,0.186,0,0,28,0,0,0
181,0,419,0.105,1,0,419,0,0,0
181,1,31,0.118,0,1,31,0,0,0
181,2,0,0.000,0,0,0,0,0,0
181,3,28,0.116,0,0,28,0,0,0
182,0,418,0.178,0,0,418,0,0,0
182,1,0,0.000,0,0,0,0,0,0
182,2,0,0.000,0,0,0,0,0,0
182,3,28,0.190,0,0,28,0,0,0
183,0,418,0.108,0,0,418,0,0,0
183,1,30,0.118,0,0,30,0,0,0
183,2,0,0.000,0,0,0,0,0,0
183,3,28,0.117,0,0,28,0,0,0
184,0,418,0.103,0,0,418,0,0,0
184,1,0,0.000,0,0,0,0,0,0
184,2,0,0.000,0,0,0,0,0,0
184,3,28,0.112,0,0,28,0,0,0
185,0,418,0.115,0,0,418,0,0,0
185,1,0,0.000,0,0,0,0,0,0
185,2,0,0.000,0,0,0,0,0,0
185,3,28,0.126,0,0,28,0,0,0
186,0,418,0.101,0,0,418,0,0,0
186,1,0,0.000,0,0,0,0,0,0
186,2,0,0.000,0,0,0,0,0,0
186,3,28,0.109,0,0,28,0,0,0
187,0,418,0.886,0,0,418,0,0,0
187,1,0,0.000,0,0,0,0,0,0
187,2,0,0.000,1,0,0,0,0,0
187,3,28,0.896,0,0,28,0,0,0
188,0,418,0.098,0,0,418,0,0,0
188,1,0,0.000,0,0,0,0,0,0
188,2,0,0.000,1,0,0,0,0,0
188,3,28,0.107,0,0,28,0,0,0
189,0,418,0.098,1,0,418,0,0,0
189,1,0,0.000,0,0,0,0,0,0
189,2,0,0.000,0,0,0,0,0,0
189,3,0,0.000,0,0,0,0,0,0
190,0,0,0.000,0,0,0,0,0,0
190,1,0,0.000,0,0,0,0,0,0
190,2,0,0.000,0,0,0,0,0,0
190,3,28,0.106,0,0,28,0,0,0
191,0,417,0.111,0,0,417,0,0,0
191,1,0,0.000,0,0,0,0,0,0
191,2,0,0.000,0,0,0,0,0,0
191,3,28,0.107,0,0,28,0,0,0
192,0,417,0.162,0,0,417,0,0,0
192,1,0,0.000,0,0,0,0,0,0
192,2,0,0.000,0,0,0,0,0,0
192,3,28,0.171,0,0,28,0,0,0
193,0,417,0.188,0,0,417,0,0,0
193,1,0,0.000,0,0,0,0,0,0
193,2,0,0.000,0,0,0,0,0,0
193,3,28,0.198,0,0,28,0,0,0
194,0,415,0.108,2,0,415,0,0,0
194,1,0,0.000,0,0,0,0,0,0
194,2,0,0.000,0,0,0,0,0,0
194,3,0,0.000,0,0,0,0,0,0
195,0,415,0.105,0,0,415,0,0,0
195,1,0,0.000,0,0,0,0,0,0
195,2,0,0.000,0,0,0,0,0,0
195,3,0,0.000,0,0,0,0,0,0
196,0,414,0.169,1,0,414,0,0,0
196,1,0,0.000,0,0,0,0,0,0
196,2,0,0.000,0,0,0,0,0,0
196,3,28,0.185,0,0,28,0,0,0
197,0,413,0.102,1,0,413,0,0,0
197,1,38,0.117,0,1,38,0,0,0
197,2,0,0.000,0,0,0,0,0,0
197,3,28,0.114,0,0,28,0,0,0
198,0,412,0.104,1,0,412,0,0,0
198,1,39,0.112,0,1,39,0,0,0
198,2,0,0.000,0,0,0,0,0,0
198,3,28,0.115,0,0,28,0,0,0
199,0,412,0.103,0,0,412,0,0,0
199,1,38,0.112,0,0,38,0,0,0
199,2,0,0.000,0,0,0,0,0,0
199,3,28,0.113,0,0,28,0,0,0
200,0,410,0.105,2,0,410,0,0,0
200,1,42,0.109,0,2,42,0,0,0
200,2,0,0.000,1,0,0,0,0,0
200,3,28,0.115,0,0,28,0,0,0
201,0,410,0.179,0,0,410,0,0,0
201,1,0,0.000,0,0,0,0,0,0
201,2,0,0.000,0,0,0,0,0,0
201,3,28,0.189,0,0,28,0,0,0
202,0,410,0.102,0,0,410,0,0,0
202,1,0,0.000,0,0,0,0,0,0
202,2,0,0.000,0,0,0,0,0,0
202,3,28,0.113,0,0,28,0,0,0
203,0,410,0.104,1,0,410,0,0,0
203,1,0,0.000,0,0,0,0,0,0
203,2,0,0.000,0,0,0,0,0,0
203,3,0,0.000,0,0,0,0,0,0
204,0,409,0.100,0,0,409,0,0,0
204,1,0,0.000,0,0,0,0,0,0
204,2,0,0.000,0,0,0,0,0,0
204,3,0,0.000,0,0,0,0,0,0
205,0,408,0.101,1,0,408,0,0,0
205,1,0,0.000,1,0,0,0,0,0
205,2,0,0.000,0,0,0,0,0,0
205,3,0,0.000,0,0,0,0,0,0
206,0,408,0.287,0,0,408,0,0,0
206,1,0,0.000,0,0,0,0,0,0
206,2,0,0.000,0,0,0,0,0,0
206,3,28,0.298,0,0,28,0,0,0
207,0,408,0.106,1,0,408,0,0,0
207,1,0,0.000,0,0,0,0,0,0
207,2,0,0.000,0,0,0,0,0,0
207,3,0,0.000,0,0,0,0,0,0
208,0,0,0.000,0,0,0,0,0,0
208,1,0,0.000,0,0,0,0,0,0
208,2,0,0.000,0,0,0,0,0,0
208,3,28,0.116,0,0,28,0,0,0
209,0,407,0.109,0,0,407,0,0,0
209,1,0,0.000,0,0,0,0,0,0
209,2,0,0.000,0,0,0,0,0,0
209,3,0,0.000,0,0,0,0,0,0
210,0,407,0.224,0,0,407,0,0,0
210,1,0,0.000,0,0,0,0,0,0
210,2,0,0.000,0,0,0,0,0,0
210,3,28,0.239,0,0,28,0,0,0
211,0,405,0.103,2,0,405,0,0,0
211,1,0,0.000,0,0,0,0,0,0
211,2,0,0.000,0,0,0,0,0,0
211,3,0,0.000,0,0,0,0,0,0
212,0,0,0.000,1,0,0,0,0,0
212,1,0,0.000,0,0,0,0,0,0
212,2,0,0.000,0,0,0,0,0,0
212,3,28,0.111,0,0,28,0,0,0
213,0,403,0.110,1,0,403,0,0,0
213,1,0,0.000,0,0,0,0,0,0
213,2,0,0.000,0,0,0,0,0,0
213,3,0,0.000,0,0,0,0,0,0
214,0,402,0.103,1,0,402,0,0,0
214,1,0,0.000,0,0,0,0,0,0
214,2,0,0.000,0,0,0,0,0,0
214,3,0,0.000,0,0,0,0,0,0
215,0,401,0.233,2,0,401,0,0,0
215,1,0,0.000,0,0,0,0,0,0
215,2,0,0.000,0,0,0,0,0,0
215,3,28,0.245,0,0,28,0,0,0
216,0,400,0.111,0,0,400,0,0,0
216,1,50,0.121,0,0,50,0,0,0
216,2,0,0.000,0,0,0,0,0,0
216,3,28,0.119,0,0,28,0,0,0
217,0,398,0.104,2,0,398,0,0,0
217,1,54,0.110,0,2,54,0,0,0
217,2,0,0.000,0,0,0,0,0,0
217,3,28,0.116,0,0,28,0,0,0
218,0,398,0.106,0,0,398,0,0,0
218,1,52,0.112,0,0,52,0,0,0
218,2,0,0.000,0,0,0,0,0,0
218,3,28,0.117,0,0,28,0,0,0
219,0,396,0.103,2,0,396,0,0,0
219,1,56,0.111,0,2,56,0,0,0
219,2,0,0.000,0,0,0,0,0,0
219,3,28,0.114,0,0,28,0,0,0
220,0,395,0.227,1,0,395,0,0,0
220,1,0,0.000,0,0,0,0,0,0
220,2,0,0.000,0,0,0,0,0,0
220,3,28,0.237,0,0,28,0,0,0
221,0,395,0.109,0,0,395,0,0,0
221,1,55,0.117,0,0,55,0,0,0
221,2,0,0.000,0,0,0,0,0,0
221,3,28,0.116,0,0,28,0,0,0
222,0,395,0.101,0,0,395,0,0,0
222,1,54,0.110,1,0,54,0,0,0
222,2,0,0.000,0,0,0,0,0,0
222,3,28,0.113,0,0,28,0,0,0
223,0,395,0.101,0,0,395,0,0,0
223,1,54,0.107,0,0,54,0,0,0
223,2,0,0.000,0,0,0,0,0,0
223,3,28,0.110,0,0,28,0,0,0
224,0,395,0.149,0,0,395,0,0,0
224,1,0,0.000,0,0,0,0,0,0
224,2,0,0.000,0,0,0,0,0,0
224,3,28,0.161,0,0,28,0,0,0
225,0,394,0.102,1,0,394,0,0,0
225,1,0,0.000,0,0,0,0,0,0
225,2,0,0.000,0,0,0,0,0,0
225,3,0,0.000,0,0,0,0,0,0
226,0,393,0.107,1,0,393,0,0,0
226,1,0,0.000,0,0,0,0,0,0
226,2,0,0.000,0,0,0,0,0,0
226,3,0,0.000,0,0,0,0,0,0
227,0,392,0.109,1,0,392,0,0,0
227,1,0,0.000,0,0,0,0,0,0
227,2,0,0.000,0,0,0,0,0,0
227,3,0,0.000,0,0,0,0,0,0
228,0,391,0.107,1,0,391,0,0,0
228,1,0,0.000,0,0,0,0,0,0
228,2,0,0.000,0,0,0,0,0,0
228,3,0,0.000,0,0,0,0,0,0
229,0,391,0.186,0,0,391,0,0,0
229,1,0,0.000,0,0,0,0,0,0
229,2,0,0.000,0,0,0,0,0,0
229,3,28,0.201,0,0,28,0,0,0
230,0,0,0.000,0,0,0,0,0,0
230,1,60,0.124,0,1,60,0,0,0
230,2,0,0.000,0,0,0,0,0,0
230,3,0,0.000,0,0,0,0,0,0
231,0,390,0.105,0,0,390,0,0,0
231,1,59,0.102,0,0,59,0,0,0
231,2,0,0.000,0,0,0,0,0,0
231,3,0,0.000,0,0,0,0,0,0
232,0,390,0.101,0,0,390,0,0,0
232,1,59,0.115,0,0,59,0,0,0
232,2,0,0.000,0,0,0,0,0,0
232,3,0,0.000,0,0,0,0,0,0
233,0,390,0.182,0,0,390,0,0,0
233,1,59,0.191,0,0,59,0,0,0
233,2,0,0.000,0,0,0,0,0,0
233,3,0,0.000,0,0,0,0,0,0
234,0,390,0.166,0,0,390,0,0,0
234,1,59,0.176,0,0,59,0,0,0
234,2,0,0.000,0,0,0,0,0,0
234,3,0,0.000,0,0,0,0,0,0
235,0,390,0.100,1,0,390,0,0,0
235,1,61,0.108,0,1,61,0,0,0
235,2,0,0.000,0,0,0,0,0,0
235,3,0,0.000,0,0,0,0,0,0
236,0,387,0.098,2,0,387,0,0,0
236,1,64,0.106,0,2,64,0,0,0
236,2,0,0.000,0,0,0,0,0,0
236,3,0,0.000,0,0,0,0,0,0
237,0,384,0.098,3,0,384,0,0,0
237,1,68,0.106,0,3,68,0,0,0
237,2,0,0.000,0,0,0,0,0,0
237,3,0,0.000,0,0,0,0,0,0
238,0,384,0.158,0,0,384,0,0,0
238,1,65,0.164,0,0,65,0,0,0
238,2,0,0.000,0,0,0,0,0,0
238,3,0,0.000,0,0,0,0,0,0
239,0,384,0.097,0,0,384,0,0,0
239,1,65,0.104,0,0,65,0,0,0
239,2,0,0.000,0,0,0,0,0,0
239,3,28,0.106,0,0,28,0,0,0
240,0,383,0.102,1,0,383,0,0,0
240,1,67,0.112,0,1,67,0,0,0
240,2,0,0.000,0,0,0,0,0,0
240,3,0,0.000,0,0,0,0,0,0
241,0,383,0.098,0,0,383,0,0,0
241,1,66,0.107,0,0,66,0,0,0
241,2,0,0.000,0,0,0,0,0,0
241,3,28,0.109,0,0,28,0,0,0
242,0,381,0.079,2,0,381,0,0,0
242,1,70,0.083,0,2,70,0,0,0
242,2,0,0.000,0,0,0,0,0,0
242,3,0,0.000,0,0,0,0,0,0
243,0,380,0.157,1,0,380,0,0,0
243,1,70,0.168,0,1,70,0,0,0
243,2,0,0.000,0,0,0,0,0,0
243,3,0,0.000,0,0,0,0,0,0
244,0,380,0.156,0,0,380,0,0,0
244,1,69,0.165,0,0,69,0,0,0
244,2,0,0.000,0,0,0,0,0,0
244,3,0,0.000,0,0,0,0,0,0
245,0,379,0.106,1,0,379,0,0,0
245,1,71,0.117,0,1,71,0,0,0
245,2,0,0.000,0,0,0,0,0,0
245,3,0,0.000,0,0,0,0,0,0
246,0,379,0.151,0,0,379,0,0,0
246,1,70,0.160,0,0,70,0,0,0
246,2,0,0.000,0,0,0,0,0,0
246,3,0,0.000,0,0,0,0,0,0
247,0,378,0.107,1,0,378,0,0,0
247,1,72,0.132,0,1,72,0,0,0
247,2,0,0.000,0,0,0,0,0,0
247,3,0,0.000,0,0,0,0,0,0
248,0,376,0.158,2,0,376,0,0,0
248,1,75,0.166,0,2,75,0,0,0
248,2,0,0.000,0,0,0,0,0,0
248,3,0,0.000,0,0,0,0,0,0
249,0,376,0.102,0,0,376,0,0,0
249,1,73,0.113,0,0,73,0,0,0
249,2,0,0.000,0,0,0,0,0,0
249,3,0,0.000,0,0,0,0,0,0
250,0,374,0.104,2,0,374,0,0,0
250,1,77,0.156,0,2,77,0,0,0
250,2,0,0.000,0,0,0,0,0,0
250,3,0,0.000,0,0,0,0,0,0
251,0,373,0.095,1,0,373,0,0,0
251,1,77,0.104,0,1,77,0,0,0
251,2,0,0.000,0,0,0,0,0,0
251,3,0,0.000,0,0,0,0,0,0
252,0,371,0.181,2,0,371,0,0,0
252,1,80,0.190,0,2,80,0,0,0
252,2,0,0.000,0,0,0,0,0,0
252,3,0,0.000,0,0,0,0,0,0
253,0,369,0.110,2,0,369,0,0,0
253,1,82,0.116,0,2,82,0,0,0
253,2,0,0.000,0,0,0,0,0,0
253,3,0,0.000,0,0,0,0,0,0
254,0,368,0.099,1,0,368,0,0,0
254,1,81,0.108,1,1,81,0,0,0
254,2,25,0.110,0,1,25,0,0,0
254,3,0,0.000,0,0,0,0,0,0
255,0,367,0.107,1,0,367,0,0,0
255,1,82,0.110,0,1,82,0,0,0
255,2,24,0.098,0,0,24,0,0,0
255,3,0,0.000,0,0,0,0,0,0
256,0,367,0.092,0,0,367,0,0,0
256,1,81,0.100,0,0,81,0,0,0
256,2,24,0.095,0,0,24,0,0,0
256,3,0,0.000,0,0,0,0,0,0
257,0,367,0.168,0,0,367,0,0,0
257,1,81,0.180,0,0,81,0,0,0
257,2,0,0.000,0,0,0,0,0,0
257,3,0,0.000,0,0,0,0,0,0
258,0,366,0.096,1,0,366,0,0,0
258,1,83,0.104,0,1,83,0,0,0
258,2,0,0.000,0,0,0,0,0,0
258,3,0,0.000,0,0,0,0,0,0
259,0,365,0.172,2,0,365,0,0,0
259,1,86,0.183,0,2,86,0,0,0
259,2,0,0.000,0,0,0,0,0,0
259,3,0,0.000,0,0,0,0,0,0
260,0,364,0.099,0,0,364,0,0,0
260,1,84,0.106,0,0,84,0,0,0
260,2,0,0.000,0,0,0,0,0,0
260,3,0,0.000,0,0,0,0,0,0
261,0,363,0.097,1,0,363,0,0,0
261,1,86,0.105,0,1,86,0,0,0
261,2,0,0.000,0,0,0,0,0,0
261,3,0,0.000,0,0,0,0,0,0
262,0,363,0.158,0,0,363,0,0,0
262,1,85,0.166,0,0,85,0,0,0
262,2,0,0.000,0,0,0,0,0,0
262,3,0,0.000,0,0,0,0,0,0
263,0,362,0.095,1,0,362,0,0,0
263,1,87,0.103,0,1,87,0,0,0
263,2,0,0.000,0,0,0,0,0,0
263,3,0,0.000,0,0,0,0,0,0
264,0,362,0.093,0,0,362,0,0,0
264,1,86,0.100,0,0,86,0,0,0
264,2,0,0.000,0,0,0,0,0,0
264,3,0,0.000,0,0,0,0,0,0
265,0,361,0.092,1,0,361,0,0,0
265,1,88,0.100,0,1,88,0,0,0
265,2,0,0.000,0,0,0,0,0,0
265,3,0,0.000,0,0,0,0,0,0
266,0,361,0.230,0,0,361,0,0,0
266,1,87,0.238,0,0,87,0,0,0
266,2,0,0.000,1,0,0,0,0,0
266,3,0,0.000,0,0,0,0,0,0
267,0,361,0.096,0,0,361,0,0,0
267,1,89,0.107,0,1,89,0,0,0
267,2,0,0.000,0,0,0,0,0,0
267,3,0,0.000,0,0,0,0,0,0
268,0,359,0.093,2,0,359,0,0,0
268,1,92,0.103,0,2,92,0,0,0
268,2,0,0.000,0,0,0,0,0,0
268,3,0,0.000,0,0,0,0,0,0
269,0,358,0.092,1,0,358,0,0,0
269,1,92,0.099,0,1,92,0,0,0
269,2,0,0.000,0,0,0,0,0,0
269,3,0,0.000,0,0,0,0,0,0
270,0,358,0.092,0,0,358,0,0,0
270,1,91,0.101,0,0,91,0,0,0
270,2,0,0.000,0,0,0,0,0,0
270,3,0,0.000,0,0,0,0,0,0
271,0,357,0.152,1,0,357,0,0,0
271,1,93,0.163,0,1,93,0,0,0
271,2,0,0.000,0,0,0,0,0,0
271,3,0,0.000,0,0,0,0,0,0
272,0,357,0.220,0,0,357,0,0,0
272,1,92,0.229,0,0,92,0,0,0
272,2,0,0.000,0,0,0,0,0,0
272,3,0,0.000,0,0,0,0,0,0
273,0,356,0.098,1,0,356,0,0,0
273,1,94,0.108,0,1,94,0,0,0
273,2,0,0.000,0,0,0,0,0,0
273,3,0,0.000,0,0,0,0,0,0
274,0,355,0.095,1,0,355,0,0,0
274,1,95,0.104,0,1,95,0,0,0
274,2,0,0.000,1,0,0,0,0,0
274,3,0,0.000,0,0,0,0,0,0
275,0,353,0.161,2,0,353,0,0,0
275,1,98,0.170,0,2,98,0,0,0
275,2,0,0.000,0,0,0,0,0,0
275,3,0,0.000,1,0,0,0,0,0
276,0,353,0.164,0,0,353,0,0,0
276,1,96,0.173,0,0,96,0,0,0
276,2,0,0.000,0,0,0,0,0,0
276,3,0,0.000,0,0,0,0,0,0
277,0,353,0.096,0,0,353,0,0,0
277,1,96,0.105,0,0,96,0,0,0
277,2,0,0.000,0,0,0,0,0,0
277,3,0,0.000,0,0,0,0,0,0
278,0,355,0.153,0,1,355,0,0,0
278,1,95,0.161,1,0,95,0,0,0
278,2,0,0.000,0,0,0,0,0,0
278,3,0,0.000,0,0,0,0,0,0
279,0,352,0.094,2,0,352,0,0,0
279,1,99,0.103,0,2,99,0,0,0
279,2,0,0.000,0,0,0,0,0,0
279,3,0,0.000,0,0,0,0,0,0
280,0,351,0.152,1,0,351,0,0,0
280,1,99,0.160,0,1,99,0,0,0
280,2,0,0.000,1,0,0,0,0,0
280,3,0,0.000,1,0,0,0,0,0
281,0,349,0.098,2,0,349,0,0,0
281,1,104,0.110,0,3,104,0,0,0
281,2,0,0.000,0,0,0,0,0,0
281,3,0,0.000,0,0,0,0,0,0
282,0,349,0.092,0,0,349,0,0,0
282,1,101,0.102,0,0,101,0,0,0
282,2,0,0.000,0,0,0,0,0,0
282,3,0,0.000,0,0,0,0,0,0
283,0,349,0.096,0,0,349,0,0,0
283,1,101,0.104,0,0,101,0,0,0
283,2,0,0.000,0,0,0,0,0,0
283,3,0,0.000,0,0,0,0,0,0
284,0,349,0.094,0,0,349,0,0,0
284,1,101,0.103,0,0,101,0,0,0
284,2,0,0.000,0,0,0,0,0,0
284,3,0,0.000,0,0,0,0,0,0
285,0,349,0.214,0,0,349,0,0,0
285,1,101,0.223,0,0,101,0,0,0
285,2,0,0.000,0,0,0,0,0,0
285,3,0,0.000,0,0,0,0,0,0
286,0,349,0.098,0,0,349,0,0,0
286,1,101,0.106,0,0,101,0,0,0
286,2,0,0.000,1,0,0,0,0,0
286,3,0,0.000,0,0,0,0,0,0
287,0,349,0.095,0,0,349,0,0,0
287,1,103,0.103,0,1,103,0,0,0
287,2,0,0.000,0,0,0,0,0,0
287,3,0,0.000,0,0,0,0,0,0
288,0,349,0.101,0,0,349,0,0,0
288,1,102,0.109,0,0,102,0,0,0
288,2,0,0.000,0,0,0,0,0,0
288,3,0,0.000,0,0,0,0,0,0
289,0,348,0.155,1,0,348,0,0,0
289,1,104,0.162,0,1,104,0,0,0
289,2,0,0.000,0,0,0,0,0,0
289,3,0,0.000,0,0,0,0,0,0
290,0,347,0.099,1,0,347,0,0,0
290,1,105,0.111,0,1,105,0,0,0
290,2,0,0.000,0,0,0,0,0,0
290,3,0,0.000,0,0,0,0,0,0
291,0,347,0.097,0,0,347,0,0,0
291,1,104,0.108,0,0,104,0,0,0
291,2,22,0.111,0,0,22,0,0,0
291,3,0,0.000,0,0,0,0,0,0
292,0,347,0.100,0,0,347,0,0,0
292,1,104,0.104,0,0,104,0,0,0
292,2,22,0.091,0,0,22,0,0,0
292,3,0,0.000,0,0,0,0,0,0
293,0,347,0.097,0,0,347,0,0,0
293,1,103,0.108,1,0,103,0,0,0
293,2,24,0.104,0,1,24,0,0,0
293,3,0,0.000,0,0,0,0,0,0
294,0,346,0.172,1,0,346,0,0,0
294,1,105,0.180,0,1,105,0,0,0
294,2,0,0.000,0,0,0,0,0,0
294,3,0,0.000,0,0,0,0,0,0
295,0,343,0.098,3,0,343,0,0,0
295,1,110,0.110,0,3,110,0,0,0
295,2,0,0.000,0,0,0,0,0,0
295,3,0,0.000,0,0,0,0,0,0
296,0,342,0.094,1,0,342,0,0,0
296,1,109,0.105,0,1,109,0,0,0
296,2,23,0.108,0,0,23,0,0,0
296,3,0,0.000,0,0,0,0,0,0
297,0,340,0.110,2,0,340,0,0,0
297,1,112,0.116,0,2,112,0,0,0
297,2,23,0.104,0,0,23,0,0,0
297,3,0,0.000,0,0,0,0,0,0
298,0,339,0.154,1,0,339,0,0,0
298,1,112,0.165,0,1,112,0,0,0
298,2,0,0.000,0,0,0,0,0,0
298,3,0,0.000,0,0,0,0,0,0
299,0,339,0.152,0,0,339,0,0,0
299,1,111,0.161,0,0,111,0,0,0
299,2,23,0.155,0,0,23,0,0,0
299,3,27,0.155,0,0,27,0,0,0
