frame,thread_id,particles_processed,time_spent_ms,migrations_sent,migrations_received,insertions,removals,subdivisions,merges
157,3,0,0.000,0,0,0,0,0,0
158,0,0,0.000,1,0,0,0,0,0
158,1,52,0.058,0,0,52,0,0,0
158,2,0,0.000,1,0,0,0,0,0
158,3,0,0.000,0,0,0,0,0,0
159,0,0,0.000,1,0,0,0,0,0
159,1,56,0.296,0,2,56,0,0,0
159,2,0,0.000,0,0,0,0,0,0
159,3,51,0.307,0,0,51,0,0,0
160,0,0,0.000,0,0,0,0,0,0
160,1,56,0.064,0,1,56,0,0,0
160,2,48,0.070,0,1,48,0,0,0
160,3,50,0.064,1,0,50,0,0,0
161,0,0,0.000,0,0,0,0,0,0
161,1,57,0.067,0,1,57,0,0,0
161,2,46,0.065,1,0,46,0,0,0
161,3,50,0.068,0,0,50,0,0,0
162,0,0,0.000,0,0,0,0,0,0
162,1,55,0.065,1,0,55,0,0,0
162,2,46,0.064,0,0,46,0,0,0
162,3,50,0.064,0,0,50,0,0,0
163,0,0,0.000,0,0,0,0,0,0
163,1,55,0.064,0,0,55,0,0,0
163,2,46,0.063,0,0,46,0,0,0
163,3,50,0.066,0,0,50,0,0,0
164,0,0,0.000,0,0,0,0,0,0
164,1,57,0.306,0,1,57,0,0,0
164,2,0,0.000,0,0,0,0,0,0
164,3,50,0.315,0,0,50,0,0,0
165,0,0,0.000,0,0,0,0,0,0
165,1,56,0.068,0,0,56,0,0,0
165,2,45,0.072,0,0,45,0,0,0
165,3,50,0.066,0,0,50,0,0,0
166,0,0,0.000,1,0,0,0,0,0
166,1,56,0.069,2,1,56,0,0,0
166,2,46,0.072,1,1,46,0,0,0
166,3,50,0.068,0,0,50,0,0,0
167,0,0,0.000,0,0,0,0,0,0
167,1,57,0.069,0,1,57,0,0,0
167,2,45,0.069,0,0,45,0,0,0
167,3,50,0.067,0,0,50,0,0,0
168,0,0,0.000,0,0,0,0,0,0
168,1,55,0.066,1,0,55,0,0,0
168,2,47,0.069,0,1,47,0,0,0
168,3,50,0.066,0,0,50,0,0,0
169,0,0,0.000,0,0,0,0,0,0
169,1,54,0.167,1,0,54,0,0,0
169,2,47,0.178,1,1,47,0,0,0
169,3,0,0.000,0,0,0,0,0,0
170,0,0,0.000,0,0,0,0,0,0
170,1,54,0.068,0,0,54,0,0,0
170,2,46,0.069,0,0,46,0,0,0
170,3,51,0.075,0,0,51,0,0,0
171,0,0,0.000,0,0,0,0,0,0
171,1,53,0.069,1,0,53,0,0,0
171,2,46,0.071,0,0,46,0,0,0
171,3,51,0.067,0,0,51,0,0,0
172,0,0,0.000,0,0,0,0,0,0
172,1,53,0.067,0,0,53,0,0,0
172,2,46,0.067,0,0,46,0,0,0
172,3,51,0.065,0,0,51,0,0,0
173,0,0,0.000,0,0,0,0,0,0
173,1,53,0.275,0,0,53,0,0,0
173,2,46,0.264,0,0,46,0,0,0
173,3,0,0.000,0,0,0,0,0,0
174,0,0,0.000,0,0,0,0,0,0
174,1,53,0.072,0,0,53,0,0,0
174,2,46,0.070,0,0,46,0,0,0
174,3,0,0.000,0,0,0,0,0,0
175,0,0,0.000,0,0,0,0,0,0
175,1,53,0.070,0,0,53,0,0,0
175,2,46,0.071,0,0,46,0,0,0
175,3,0,0.000,0,0,0,0,0,0
176,0,0,0.000,0,0,0,0,0,0
176,1,53,0.067,0,0,53,0,0,0
176,2,0,0.000,0,0,0,0,0,0
176,3,0,0.000,0,0,0,0,0,0
177,0,0,0.000,0,0,0,0,0,0
177,1,54,0.060,1,1,54,0,0,0
177,2,0,0.000,1,0,0,0,0,0
177,3,0,0.000,0,0,0,0,0,0
178,0,0,0.000,0,0,0,0,0,0
178,1,55,0.167,0,1,55,0,0,0
178,2,44,0.179,1,0,44,0,0,0
178,3,0,0.000,0,0,0,0,0,0
179,0,0,0.000,0,0,0,0,0,0
179,1,54,0.071,0,0,54,0,0,0
179,2,44,0.070,0,0,44,0,0,0
179,3,0,0.000,0,0,0,0,0,0
180,0,0,0.000,0,0,0,0,0,0
180,1,0,0.000,0,0,0,0,0,0
180,2,0,0.000,0,0,0,0,0,0
180,3,0,0.000,0,0,0,0,0,0
181,0,0,0.000,0,0,0,0,0,0
181,1,54,0.079,0,0,54,0,0,0
181,2,44,0.073,0,0,44,0,0,0
181,3,0,0.000,0,0,0,0,0,0
182,0,0,0.000,0,0,0,0,0,0
182,1,53,0.067,1,0,53,0,0,0
182,2,47,0.067,0,1,47,0,0,0
182,3,50,0.073,0,0,50,0,0,0
183,0,0,0.000,0,0,0,0,0,0
183,1,53,0.161,0,0,53,0,0,0
183,2,46,0.172,0,0,46,0,0,0
183,3,0,0.000,0,0,0,0,0,0
184,0,0,0.000,0,0,0,0,0,0
184,1,53,0.060,0,0,53,0,0,0
184,2,0,0.000,0,0,0,0,0,0
184,3,0,0.000,0,0,0,0,0,0
185,0,0,0.000,2,0,0,0,0,0
185,1,0,0.000,1,0,0,0,0,0
185,2,0,0.000,0,0,0,0,0,0
185,3,0,0.000,0,0,0,0,0,0
186,0,0,0.000,0,0,0,0,0,0
186,1,56,0.075,1,2,56,0,0,0
186,2,48,0.081,0,1,48,0,0,0
186,3,0,0.000,0,0,0,0,0,0
187,0,0,0.000,1,0,0,0,0,0
187,1,54,0.852,0,0,54,0,0,0
187,2,47,0.865,0,0,47,0,0,0
187,3,0,0.000,0,0,0,0,0,0
188,0,0,0.000,0,0,0,0,0,0
188,1,56,0.317,0,1,56,0,0,0
188,2,47,0.329,0,0,47,0,0,0
188,3,0,0.000,0,0,0,0,0,0
189,0,0,0.000,0,0,0,0,0,0
189,1,55,0.172,0,0,55,0,0,0
189,2,47,0.185,0,0,47,0,0,0
189,3,0,0.000,0,0,0,0,0,0
190,0,0,0.000,0,0,0,0,0,0
190,1,55,0.069,0,0,55,0,0,0
190,2,46,0.067,1,0,46,0,0,0
190,3,52,0.073,0,1,52,0,0,0
191,0,0,0.000,1,0,0,0,0,0
191,1,54,0.072,1,0,54,0,0,0
191,2,46,0.072,0,0,46,0,0,0
191,3,51,0.071,0,0,51,0,0,0
192,0,0,0.000,0,0,0,0,0,0
192,1,56,0.166,0,1,56,0,0,0
192,2,46,0.176,0,0,46,0,0,0
192,3,0,0.000,0,0,0,0,0,0
193,0,0,0.000,0,0,0,0,0,0
193,1,55,0.069,0,0,55,0,0,0
193,2,46,0.066,0,0,46,0,0,0
193,3,51,0.072,0,0,51,0,0,0
194,0,0,0.000,1,0,0,0,0,0
194,1,55,0.069,0,0,55,0,0,0
194,2,46,0.070,0,0,46,0,0,0
194,3,51,0.069,0,0,51,0,0,0
195,0,0,0.000,0,0,0,0,0,0
195,1,57,0.068,0,1,57,0,0,0
195,2,46,0.069,0,0,46,0,0,0
195,3,51,0.068,0,0,51,0,0,0
196,0,0,0.000,0,0,0,0,0,0
196,1,56,0.071,0,0,56,0,0,0
196,2,46,0.073,0,0,46,0,0,0
196,3,51,0.072,0,0,51,0,0,0
197,0,0,0.000,0,0,0,0,0,0
197,1,0,0.000,0,0,0,0,0,0
197,2,46,0.200,0,0,46,0,0,0
197,3,51,0.189,0,0,51,0,0,0
198,0,0,0.000,0,0,0,0,0,0
198,1,56,0.072,0,0,56,0,0,0
198,2,46,0.065,0,0,46,0,0,0
198,3,51,0.068,0,0,51,0,0,0
199,0,0,0.000,0,0,0,0,0,0
199,1,56,0.069,0,0,56,0,0,0
199,2,48,0.070,0,1,48,0,0,0
199,3,50,0.068,1,0,50,0,0,0
200,0,0,0.000,0,0,0,0,0,0
200,1,56,0.073,0,0,56,0,0,0
200,2,47,0.070,0,0,47,0,0,0
200,3,50,0.071,0,0,50,0,0,0
201,0,0,0.000,0,0,0,0,0,0
201,1,55,0.068,1,0,55,0,0,0
201,2,47,0.069,0,0,47,0,0,0
201,3,50,0.066,0,0,50,0,0,0
202,0,0,0.000,0,0,0,0,0,0
202,1,0,0.000,0,0,0,0,0,0
202,2,47,0.293,0,0,47,0,0,0
202,3,50,0.283,0,0,50,0,0,0
203,0,0,0.000,0,0,0,0,0,0
203,1,57,0.072,0,1,57,0,0,0
203,2,46,0.065,1,0,46,0,0,0
203,3,50,0.068,0,0,50,0,0,0
204,0,0,0.000,0,0,0,0,0,0
204,1,55,0.067,1,0,55,0,0,0
204,2,48,0.068,0,1,48,0,0,0
204,3,50,0.069,0,0,50,0,0,0
205,0,0,0.000,1,0,0,0,0,0
205,1,55,0.070,0,0,55,0,0,0
205,2,49,0.070,0,1,49,0,0,0
205,3,49,0.071,1,0,49,0,0,0
206,0,0,0.000,0,0,0,0,0,0
206,1,0,0.000,0,0,0,0,0,0
206,2,48,0.159,0,0,48,0,0,0
206,3,49,0.172,0,0,49,0,0,0
207,0,0,0.000,0,0,0,0,0,0
207,1,56,0.072,0,0,56,0,0,0
207,2,48,0.069,0,0,48,0,0,0
207,3,49,0.066,0,0,49,0,0,0
208,0,0,0.000,0,0,0,0,0,0
208,1,55,0.067,1,0,55,0,0,0
208,2,50,0.066,0,1,50,0,0,0
208,3,49,0.068,0,0,49,0,0,0
209,0,0,0.000,0,0,0,0,0,0
209,1,55,0.066,0,0,55,0,0,0
209,2,49,0.065,0,0,49,0,0,0
209,3,49,0.065,0,0,49,0,0,0
210,0,0,0.000,0,0,0,0,0,0
210,1,55,0.064,0,0,55,0,0,0
210,2,49,0.064,0,0,49,0,0,0
210,3,49,0.065,0,0,49,0,0,0
211,0,0,0.000,0,0,0,0,0,0
211,1,55,0.169,0,0,55,0,0,0
211,2,0,0.000,0,0,0,0,0,0
211,3,51,0.179,0,1,51,0,0,0
212,0,0,0.000,0,0,0,0,0,0
212,1,54,0.068,1,0,54,0,0,0
212,2,50,0.072,0,1,50,0,0,0
212,3,50,0.066,0,0,50,0,0,0
213,0,0,0.000,0,0,0,0,0,0
213,1,53,0.066,1,0,53,0,0,0
213,2,49,0.068,0,0,49,0,0,0
213,3,50,0.068,0,0,50,0,0,0
214,0,0,0.000,1,0,0,0,0,0
214,1,53,0.065,0,0,53,0,0,0
214,2,49,0.066,0,0,49,0,0,0
214,3,50,0.065,0,0,50,0,0,0
215,0,0,0.000,0,0,0,0,0,0
215,1,0,0.000,0,0,0,0,0,0
215,2,51,0.172,0,1,51,0,0,0
215,3,50,0.161,0,0,50,0,0,0
216,0,0,0.000,1,0,0,0,0,0
216,1,0,0.000,0,0,0,0,0,0
216,2,50,0.307,0,0,50,0,0,0
216,3,50,0.297,0,0,50,0,0,0
217,0,0,0.000,0,0,0,0,0,0
217,1,0,0.000,0,0,0,0,0,0
217,2,0,0.000,0,0,0,0,0,0
217,3,0,0.000,1,0,0,0,0,0
218,0,0,0.000,0,0,0,0,0,0
218,1,0,0.000,2,0,0,0,0,0
218,2,52,0.077,0,1,52,0,0,0
218,3,49,0.067,1,0,49,0,0,0
219,0,0,0.000,0,0,0,0,0,0
219,1,0,0.000,1,0,0,0,0,0
219,2,0,0.000,0,0,0,0,0,0
219,3,0,0.000,0,0,0,0,0,0
220,0,0,0.000,0,0,0,0,0,0
220,1,0,0.000,1,0,0,0,0,0
220,2,53,0.193,0,0,53,0,0,0
220,3,49,0.186,0,0,49,0,0,0
221,0,0,0.000,0,0,0,0,0,0
221,1,0,0.000,1,0,0,0,0,0
221,2,55,0.066,0,1,55,0,0,0
221,3,49,0.069,0,0,49,0,0,0
222,0,0,0.000,1,0,0,0,0,0
222,1,0,0.000,0,0,0,0,0,0
222,2,0,0.000,1,0,0,0,0,0
222,3,0,0.000,0,0,0,0,0,0
223,0,0,0.000,0,0,0,0,0,0
223,1,52,0.080,0,1,52,0,0,0
223,2,0,0.000,0,0,0,0,0,0
223,3,51,0.070,0,1,51,0,0,0
224,0,0,0.000,0,0,0,0,0,0
224,1,0,0.000,0,0,0,0,0,0
224,2,0,0.000,0,0,0,0,0,0
224,3,0,0.000,0,0,0,0,0,0
225,0,0,0.000,0,0,0,0,0,0
225,1,51,0.306,0,0,51,0,0,0
225,2,0,0.000,0,0,0,0,0,0
225,3,49,0.299,0,0,49,0,0,0
226,0,0,0.000,0,0,0,0,0,0
226,1,50,0.071,1,0,50,0,0,0
226,2,0,0.000,1,0,0,0,0,0
226,3,49,0.071,0,0,49,0,0,0
227,0,0,0.000,0,0,0,0,0,0
227,1,51,0.070,1,1,51,0,0,0
227,2,0,0.000,1,0,0,0,0,0
227,3,49,0.071,0,0,49,0,0,0
228,0,0,0.000,0,0,0,0,0,0
228,1,50,0.071,0,0,50,0,0,0
228,2,0,0.000,1,0,0,0,0,0
228,3,51,0.070,0,1,51,0,0,0
229,0,0,0.000,0,0,0,0,0,0
229,1,49,0.070,1,0,49,0,0,0
229,2,0,0.000,0,0,0,0,0,0
229,3,52,0.070,0,1,52,0,0,0
230,0,0,0.000,0,0,0,0,0,0
230,1,48,0.185,1,0,48,0,0,0
230,2,0,0.000,0,0,0,0,0,0
230,3,51,0.174,0,0,51,0,0,0
231,0,0,0.000,0,0,0,0,0,0
231,1,48,0.182,0,0,48,0,0,0
231,2,0,0.000,0,0,0,0,0,0
231,3,51,0.172,0,0,51,0,0,0
232,0,0,0.000,0,0,0,0,0,0
232,1,48,0.070,0,0,48,0,0,0
232,2,0,0.000,1,0,0,0,0,0
232,3,51,0.070,0,0,51,0,0,0
233,0,0,0.000,0,0,0,0,0,0
233,1,48,0.070,0,0,48,0,0,0
233,2,0,0.000,1,0,0,0,0,0
233,3,53,0.070,0,1,53,0,0,0
234,0,0,0.000,0,0,0,0,0,0
234,1,50,0.070,0,1,50,0,0,0
234,2,0,0.000,1,0,0,0,0,0
234,3,51,0.070,1,0,51,0,0,0
235,0,0,0.000,1,0,0,0,0,0
235,1,49,0.180,0,0,49,0,0,0
235,2,0,0.000,0,0,0,0,0,0
235,3,53,0.191,0,1,53,0,0,0
236,0,0,0.000,0,0,0,0,0,0
236,1,51,0.070,0,1,51,0,0,0
236,2,0,0.000,0,0,0,0,0,0
236,3,52,0.070,0,0,52,0,0,0
237,0,0,0.000,0,0,0,0,0,0
237,1,48,0.070,2,0,48,0,0,0
237,2,0,0.000,1,0,0,0,0,0
237,3,52,0.070,0,0,52,0,0,0
238,0,0,0.000,1,0,0,0,0,0
238,1,50,0.069,0,1,50,0,0,0
238,2,0,0.000,0,0,0,0,0,0
238,3,51,0.069,1,0,51,0,0,0
239,0,0,0.000,0,0,0,0,0,0
239,1,51,0.185,0,1,51,0,0,0
239,2,0,0.000,1,0,0,0,0,0
239,3,51,0.174,0,0,51,0,0,0
240,0,0,0.000,0,0,0,0,0,0
240,1,49,0.070,1,0,49,0,0,0
240,2,0,0.000,0,0,0,0,0,0
240,3,53,0.070,0,1,53,0,0,0
241,0,0,0.000,0,0,0,0,0,0
241,1,47,0.069,2,0,47,0,0,0
241,2,0,0.000,1,0,0,0,0,0
241,3,52,0.069,0,0,52,0,0,0
242,0,0,0.000,0,0,0,0,0,0
242,1,47,0.070,0,0,47,0,0,0
242,2,0,0.000,0,0,0,0,0,0
242,3,54,0.069,0,1,54,0,0,0
243,0,0,0.000,1,0,0,0,0,0
243,1,47,0.069,0,0,47,0,0,0
243,2,0,0.000,1,0,0,0,0,0
243,3,53,0.069,0,0,53,0,0,0
244,0,0,0.000,0,0,0,0,0,0
244,1,51,0.183,0,2,51,0,0,0
244,2,0,0.000,0,0,0,0,0,0
244,3,53,0.172,0,0,53,0,0,0
245,0,0,0.000,0,0,0,0,0,0
245,1,49,0.208,0,0,49,0,0,0
245,2,0,0.000,0,0,0,0,0,0
245,3,53,0.197,0,0,53,0,0,0
246,0,0,0.000,0,0,0,0,0,0
246,1,49,0.068,0,0,49,0,0,0
246,2,0,0.000,1,0,0,0,0,0
246,3,53,0.068,0,0,53,0,0,0
247,0,0,0.000,0,0,0,0,0,0
247,1,49,0.067,0,0,49,0,0,0
247,2,0,0.000,0,0,0,0,0,0
247,3,55,0.066,0,1,55,0,0,0
248,0,47,0.075,0,0,47,0,0,0
248,1,49,0.069,0,0,49,0,0,0
248,2,0,0.000,0,0,0,0,0,0
248,3,54,0.070,0,0,54,0,0,0
249,0,0,0.000,0,0,0,0,0,0
249,1,49,0.169,0,0,49,0,0,0
249,2,0,0.000,0,0,0,0,0,0
249,3,54,0.181,0,0,54,0,0,0
250,0,0,0.000,1,0,0,0,0,0
250,1,49,0.066,0,0,49,0,0,0
250,2,0,0.000,1,0,0,0,0,0
250,3,54,0.066,0,0,54,0,0,0
251,0,0,0.000,0,0,0,0,0,0
251,1,53,0.066,0,2,53,0,0,0
251,2,0,0.000,1,0,0,0,0,0
251,3,54,0.065,0,0,54,0,0,0
252,0,0,0.000,0,0,0,0,0,0
252,1,53,0.066,0,1,53,0,0,0
252,2,0,0.000,0,0,0,0,0,0
252,3,54,0.067,0,0,54,0,0,0
253,0,0,0.000,0,0,0,0,0,0
253,1,52,0.066,0,0,52,0,0,0
253,2,0,0.000,1,0,0,0,0,0
253,3,54,0.066,0,0,54,0,0,0
254,0,0,0.000,0,0,0,0,0,0
254,1,52,0.177,0,0,52,0,0,0
254,2,0,0.000,0,0,0,0,0,0
254,3,56,0.186,0,1,56,0,0,0
255,0,0,0.000,0,0,0,0,0,0
255,1,52,0.065,0,0,52,0,0,0
255,2,0,0.000,0,0,0,0,0,0
255,3,55,0.067,0,0,55,0,0,0
256,0,0,0.000,0,0,0,0,0,0
256,1,52,0.064,0,0,52,0,0,0
256,2,0,0.000,0,0,0,0,0,0
256,3,55,0.064,0,0,55,0,0,0
257,0,0,0.000,0,0,0,0,0,0
257,1,52,0.066,0,0,52,0,0,0
257,2,0,0.000,0,0,0,0,0,0
257,3,55,0.064,0,0,55,0,0,0
258,0,0,0.000,0,0,0,0,0,0
258,1,51,0.184,1,0,51,0,0,0
258,2,0,0.000,0,0,0,0,0,0
258,3,55,0.175,0,0,55,0,0,0
259,0,0,0.000,0,0,0,0,0,0
259,1,51,0.181,0,0,51,0,0,0
259,2,0,0.000,0,0,0,0,0,0
259,3,55,0.170,0,0,55,0,0,0
260,0,0,0.000,0,0,0,0,0,0
260,1,51,0.071,0,0,51,0,0,0
260,2,0,0.000,1,0,0,0,0,0
260,3,55,0.071,0,0,55,0,0,0
261,0,0,0.000,0,0,0,0,0,0
261,1,49,0.074,4,1,49,0,0,0
261,2,0,0.000,0,0,0,0,0,0
261,3,55,0.075,0,0,55,0,0,0
262,0,0,0.000,0,0,0,0,0,0
262,1,49,0.200,0,0,49,0,0,0
262,2,0,0.000,0,0,0,0,0,0
262,3,55,0.191,0,0,55,0,0,0
263,0,0,0.000,0,0,0,0,0,0
263,1,49,0.208,0,0,49,0,0,0
263,2,0,0.000,0,0,0,0,0,0
263,3,55,0.187,0,0,55,0,0,0
264,0,0,0.000,0,0,0,0,0,0
264,1,48,0.070,1,0,48,0,0,0
264,2,0,0.000,1,0,0,0,0,0
264,3,55,0.070,0,0,55,0,0,0
265,0,0,0.000,0,0,0,0,0,0
265,1,50,0.074,0,1,50,0,0,0
265,2,0,0.000,0,0,0,0,0,0
265,3,55,0.093,0,0,55,0,0,0
266,0,0,0.000,1,0,0,0,0,0
266,1,49,0.174,0,0,49,0,0,0
266,2,0,0.000,0,0,0,0,0,0
266,3,0,0.000,1,0,0,0,0,0
267,0,0,0.000,0,0,0,0,0,0
267,1,51,0.072,0,1,51,0,0,0
267,2,0,0.000,0,0,0,0,0,0
267,3,53,0.072,1,0,53,0,0,0
268,0,0,0.000,0,0,0,0,0,0
268,1,0,0.000,0,0,0,0,0,0
268,2,0,0.000,0,0,0,0,0,0
268,3,53,0.174,0,0,53,0,0,0
269,0,0,0.000,0,0,0,0,0,0
269,1,48,0.064,1,0,48,0,0,0
269,2,0,0.000,0,0,0,0,0,0
269,3,0,0.000,0,0,0,0,0,0
270,0,52,0.070,0,1,52,0,0,0
270,1,47,0.071,1,0,47,0,0,0
270,2,0,0.000,1,0,0,0,0,0
270,3,0,0.000,0,0,0,0,0,0
271,0,52,0.068,1,1,52,0,0,0
271,1,50,0.068,1,2,50,0,0,0
271,2,0,0.000,1,0,0,0,0,0
271,3,0,0.000,0,0,0,0,0,0
272,0,51,0.188,0,0,51,0,0,0
272,1,50,0.170,0,1,50,0,0,0
272,2,0,0.000,0,0,0,0,0,0
272,3,0,0.000,0,0,0,0,0,0
273,0,51,0.186,0,0,51,0,0,0
273,1,49,0.179,0,0,49,0,0,0
273,2,0,0.000,1,0,0,0,0,0
273,3,0,0.000,0,0,0,0,0,0
274,0,53,0.176,0,1,53,0,0,0
274,1,48,0.169,1,0,48,0,0,0
274,2,0,0.000,1,0,0,0,0,0
274,3,0,0.000,0,0,0,0,0,0
275,0,51,0.068,1,0,51,0,0,0
275,1,0,0.000,0,0,0,0,0,0
275,2,0,0.000,0,0,0,0,0,0
275,3,0,0.000,0,0,0,0,0,0
276,0,0,0.000,0,0,0,0,0,0
276,1,52,0.077,0,1,52,0,0,0
276,2,0,0.000,0,0,0,0,0,0
276,3,0,0.000,0,0,0,0,0,0
277,0,50,0.185,0,0,50,0,0,0
277,1,51,0.172,0,0,51,0,0,0
277,2,0,0.000,0,0,0,0,0,0
277,3,0,0.000,0,0,0,0,0,0
278,0,49,0.068,1,0,49,0,0,0
278,1,53,0.070,0,1,53,0,0,0
278,2,0,0.000,0,0,0,0,0,0
278,3,0,0.000,0,0,0,0,0,0
279,0,49,0.071,0,0,49,0,0,0
279,1,52,0.069,0,0,52,0,0,0
279,2,0,0.000,0,0,0,0,0,0
279,3,0,0.000,0,0,0,0,0,0
280,0,0,0.000,0,0,0,0,0,0
280,1,54,0.060,0,1,54,0,0,0
280,2,0,0.000,0,0,0,0,0,0
280,3,0,0.000,1,0,0,0,0,0
281,0,0,0.000,1,0,0,0,0,0
281,1,0,0.000,0,0,0,0,0,0
281,2,0,0.000,0,0,0,0,0,0
281,3,0,0.000,0,0,0,0,0,0
282,0,47,0.184,1,0,47,0,0,0
282,1,55,0.178,0,1,55,0,0,0
282,2,0,0.000,0,0,0,0,0,0
282,3,0,0.000,0,0,0,0,0,0
283,0,47,0.068,0,0,47,0,0,0
283,1,54,0.070,0,0,54,0,0,0
283,2,0,0.000,0,0,0,0,0,0
283,3,0,0.000,0,0,0,0,0,0
284,0,47,0.060,0,0,47,0,0,0
284,1,54,0.069,0,0,54,0,0,0
284,2,0,0.000,0,0,0,0,0,0
284,3,0,0.000,0,0,0,0,0,0
285,0,47,0.069,0,0,47,0,0,0
285,1,54,0.066,0,0,54,0,0,0
285,2,46,0.074,0,0,46,0,0,0
285,3,0,0.000,1,0,0,0,0,0
286,0,47,0.067,0,0,47,0,0,0
286,1,54,0.069,0,0,54,0,0,0
286,2,48,0.068,0,1,48,0,0,0
286,3,0,0.000,0,0,0,0,0,0
287,0,47,0.168,0,0,47,0,0,0
287,1,0,0.000,1,0,0,0,0,0
287,2,49,0.178,0,1,49,0,0,0
287,3,0,0.000,0,0,0,0,0,0
288,0,47,0.166,0,0,47,0,0,0
288,1,0,0.000,0,0,0,0,0,0
288,2,50,0.175,0,1,50,0,0,0
288,3,0,0.000,0,0,0,0,0,0
289,0,47,0.068,0,0,47,0,0,0
289,1,52,0.072,0,0,52,0,0,0
289,2,49,0.066,0,0,49,0,0,0
289,3,0,0.000,0,0,0,0,0,0
290,0,47,0.071,0,0,47,0,0,0
290,1,52,0.071,0,0,52,0,0,0
290,2,49,0.070,0,0,49,0,0,0
290,3,0,0.000,1,0,0,0,0,0
291,0,47,0.065,0,0,47,0,0,0
291,1,52,0.076,0,0,52,0,0,0
291,2,51,0.069,0,1,51,0,0,0
291,3,0,0.000,1,0,0,0,0,0
292,0,0,0.000,0,0,0,0,0,0
292,1,52,0.171,0,0,52,0,0,0
292,2,52,0.161,0,1,52,0,0,0
292,3,0,0.000,0,0,0,0,0,0
293,0,0,0.000,0,0,0,0,0,0
293,1,52,0.071,0,0,52,0,0,0
293,2,51,0.071,0,0,51,0,0,0
293,3,0,0.000,0,0,0,0,0,0
294,0,0,0.000,1,0,0,0,0,0
294,1,52,0.069,0,0,52,0,0,0
294,2,51,0.071,0,0,51,0,0,0
294,3,0,0.000,0,0,0,0,0,0
295,0,46,0.072,1,0,46,0,0,0
295,1,54,0.070,0,1,54,0,0,0
295,2,51,0.068,0,0,51,0,0,0
295,3,0,0.000,0,0,0,0,0,0
296,0,0,0.000,0,0,0,0,0,0
296,1,53,0.155,0,0,53,0,0,0
296,2,51,0.167,0,0,51,0,0,0
296,3,0,0.000,0,0,0,0,0,0
297,0,0,0.000,1,0,0,0,0,0
297,1,53,0.071,0,0,53,0,0,0
297,2,50,0.071,1,0,50,0,0,0
297,3,0,0.000,0,0,0,0,0,0
298,0,0,0.000,0,0,0,0,0,0
298,1,54,0.174,1,1,54,0,0,0
298,2,52,0.162,0,1,52,0,0,0
298,3,0,0.000,0,0,0,0,0,0
299,0,47,0.070,0,1,47,0,0,0
299,1,51,0.070,2,0,51,0,0,0
299,2,53,0.069,0,1,53,0,0,0
299,3,51,0.070,0,0,51,0,0,0
